时间,电压V1,电压V2,电压V3,电流I1,电流I2,电流I3,有功功率,无功功率,视在功率,功率因素,容抗,频率
2019-09-11 11:22:50.323,394,392,392,3592,3595,3515,4221,-8,4221,1,50.01,172930
2019-09-11 11:22:50.452,395,394,394,3607,3589,3528,4232,-23,4232,1,50.01,172931
2019-09-11 11:22:50.587,396,393,394,3617,3598,3525,4192,-12,4192,1,49.98,172932
2019-09-11 11:22:50.714,396,397,395,3625,3594,3547,4240,-8,4240,1,49.98,172933
2019-09-11 11:22:50.808,393,392,392,3617,3586,3530,4214,7,4214,1,50.01,172934
2019-09-11 11:22:50.949,395,396,394,3611,3599,3542,4225,24,4225,1,50.04,172935
2019-09-11 11:22:51.011,393,395,393,3622,3589,3538,4189,-49,4189,1,50,172936
2019-09-11 11:22:51.111,394,390,392,3606,3598,3529,4233,-19,4233,1,50,172937
2019-09-11 11:22:51.236,393,394,394,3630,3619,3548,4256,-34,4256,1,50.01,172938
2019-09-11 11:22:51.316,393,394,393,3644,3627,3549,4240,-55,4240,1,50,172939
2019-09-11 11:22:51.427,396,394,393,3634,3606,3556,4210,1,4210,1,50,172940
2019-09-11 11:22:51.529,397,391,391,3628,3613,3559,4232,-41,4232,1,49.97,172941
2019-09-11 11:22:51.613,392,393,393,3634,3619,3556,4230,-3,4230,1,50,172942
2019-09-11 11:22:51.724,394,397,396,3644,3622,3556,4237,11,4237,1,49.99,172943
2019-09-11 11:22:51.818,395,394,390,3653,3618,3561,4243,27,4243,1,49.99,172944
2019-09-11 11:22:51.959,397,394,396,3653,3645,3577,4266,1,4266,1,49.99,172945
2019-09-11 11:22:52.089,394,396,399,3660,3638,3572,4246,13,4246,1,49.98,172946
2019-09-11 11:22:52.167,391,391,391,3668,3649,3563,4256,-13,4256,1,49.99,172947
2019-09-11 11:22:52.297,398,398,396,3648,3626,3576,4286,-49,4286,1,49.99,172948
2019-09-11 11:22:52.393,393,391,394,3652,3654,3589,4282,4,4282,1,49.98,172949
2019-09-11 11:22:52.471,395,391,388,3665,3629,3567,4261,-9,4261,1,50.03,172950
2019-09-11 11:22:52.596,391,397,395,3667,3646,3577,4266,6,4266,1,49.97,172951
2019-09-11 11:22:52.690,392,391,390,3667,3639,3590,4263,6,4263,1,50.01,172952
2019-09-11 11:22:52.799,392,395,393,3664,3634,3570,4258,-14,4258,1,49.97,172953
2019-09-11 11:22:52.895,396,395,394,3684,3646,3579,4258,-13,4258,1,50,172954
2019-09-11 11:22:52.975,393,393,393,3658,3633,3577,4262,1,4262,1,49.99,172955
2019-09-11 11:22:53.102,397,395,395,3630,3644,3569,4272,15,4272,1,49.96,172956
2019-09-11 11:22:53.198,396,390,391,3648,3650,3566,4257,-21,4257,1,50,172957
2019-09-11 11:22:53.277,392,393,393,3659,3640,3568,4273,-5,4273,1,50,172958
2019-09-11 11:22:53.388,392,394,396,3663,3648,3578,4271,-22,4271,1,50,172959
2019-09-11 11:22:53.466,396,396,394,3664,3656,3598,4267,-25,4267,1,50,172960
2019-09-11 11:22:53.592,396,393,392,3655,3645,3581,4263,-49,4264,1,49.99,172961
2019-09-11 11:22:53.676,392,392,394,3648,3647,3589,4250,-50,4251,1,49.99,172962
2019-09-11 11:22:53.785,391,394,394,3665,3663,3582,4279,-21,4279,1,50,172963
2019-09-11 11:22:53.863,397,397,395,3659,3629,3577,4282,1,4282,1,49.99,172964
2019-09-11 11:22:53.988,391,389,392,3665,3653,3577,4258,30,4258,1,50,172965
2019-09-11 11:22:54.066,396,395,395,3670,3649,3575,4260,-22,4260,1,50.03,172966
2019-09-11 11:22:54.179,395,390,390,3660,3662,3599,4272,-66,4272,1,50.01,172967
2019-09-11 11:22:54.304,392,389,394,3664,3656,3597,4313,-22,4313,1,49.99,172968
2019-09-11 11:22:54.411,392,396,397,3677,3643,3582,4297,9,4297,1,50.02,172969
2019-09-11 11:22:54.538,393,392,388,3673,3647,3606,4285,-18,4285,1,50.03,172970
2019-09-11 11:22:54.640,394,395,393,3697,3674,3609,4280,-36,4280,1,50.02,172971
2019-09-11 11:22:54.721,390,390,393,3689,3654,3595,4302,-22,4302,1,49.99,172972
2019-09-11 11:22:54.815,393,394,397,3665,3662,3601,4295,-42,4295,1,50.02,172973
2019-09-11 11:22:54.924,392,391,393,3698,3668,3600,4309,-7,4309,1,49.99,172974
2019-09-11 11:22:55.020,393,395,392,3684,3670,3598,4317,8,4317,1,50.02,172975
2019-09-11 11:22:55.114,396,390,389,3702,3681,3623,4312,-25,4312,1,50.03,172976
2019-09-11 11:22:55.211,396,396,392,3727,3703,3648,4308,-48,4308,1,50.02,172977
2019-09-11 11:22:55.320,393,392,394,3710,3700,3626,4334,-20,4334,1,50.04,172978
2019-09-11 11:22:55.414,393,392,390,3726,3694,3625,4379,-28,4379,1,50.02,172979
2019-09-11 11:22:55.523,392,396,395,3716,3724,3642,4335,9,4335,1,50.02,172980
2019-09-11 11:22:55.613,394,392,393,3743,3728,3650,4398,-38,4398,1,50.01,172981
2019-09-11 11:22:55.745,397,395,395,3744,3720,3664,4374,16,4374,1,50.04,172982
2019-09-11 11:22:55.823,395,393,390,3774,3744,3684,4388,-17,4388,1,50.01,172983
2019-09-11 11:22:55.916,392,396,396,3787,3757,3701,4412,-12,4412,1,49.99,172984
2019-09-11 11:22:56.059,394,392,391,3761,3772,3690,4460,-4,4435,1,50.02,172985
2019-09-11 11:22:56.197,397,394,394,3784,3785,3707,4443,-2,4443,1,50.02,172986
2019-09-11 11:22:56.281,397,394,395,3795,3779,3703,4483,-32,4483,1,50,172987
2019-09-11 11:22:56.374,392,395,398,3815,3796,3738,4446,-15,4446,1,50,172988
2019-09-11 11:22:56.484,395,389,390,3824,3810,3756,4476,-5,4476,1,50,172989
2019-09-11 11:22:56.603,395,393,391,3825,3807,3743,4474,-10,4474,1,50.04,172990
2019-09-11 11:22:56.719,390,396,392,3864,3839,3777,4524,-17,4524,1,49.98,172991
2019-09-11 11:22:56.814,396,393,389,3866,3837,3765,4516,-12,4556,1,50.02,172992
2019-09-11 11:22:56.924,397,396,389,3896,3843,3783,4502,-60,4503,1,49.97,172993
2019-09-11 11:22:57.033,393,390,389,3879,3874,3800,4502,-6,4502,1,50.02,172994
2019-09-11 11:22:57.128,391,394,393,3885,3874,3818,4570,-3,4570,1,50.04,172995
2019-09-11 11:22:57.222,393,394,394,3895,3854,3808,4529,-46,4529,1,50.01,172996
2019-09-11 11:22:57.316,395,391,389,3897,3883,3817,4559,-29,4559,1,50.02,172997
2019-09-11 11:22:57.410,393,395,397,3895,3879,3819,4569,25,4569,1,50,172998
2019-09-11 11:22:57.519,392,393,393,3895,3897,3828,4583,-25,4583,1,50.02,172999
2019-09-11 11:22:57.613,396,392,392,3908,3887,3823,4552,-29,4552,1,50.04,173000
2019-09-11 11:22:57.728,391,397,395,3932,3901,3851,4588,-36,4588,1,49.99,173001
2019-09-11 11:22:57.839,393,390,392,3950,3932,3864,4601,-25,4601,1,50,173002
2019-09-11 11:22:57.917,394,395,395,3937,3920,3853,4588,11,4588,1,50.02,173003
2019-09-11 11:22:58.011,396,397,394,3956,3934,3871,4609,-13,4609,1,50,173004
2019-09-11 11:22:58.120,395,391,390,3947,3924,3869,4603,-18,4603,1,49.97,173005
2019-09-11 11:22:58.217,392,393,392,3959,3935,3873,4625,-18,4625,1,50,173006
2019-09-11 11:22:58.357,395,394,395,3975,3953,3874,4601,5,4601,1,50.02,173007
2019-09-11 11:22:58.498,394,391,390,3968,3956,3874,4643,-12,4643,1,49.98,173008
2019-09-11 11:22:58.608,390,394,392,3972,3960,3889,4604,-19,4604,1,49.99,173009
2019-09-11 11:22:58.730,391,393,393,3978,3960,3899,4627,-21,4627,1,49.99,173010
2019-09-11 11:22:58.871,395,392,396,3966,3943,3878,4663,-16,4663,1,50.03,173011
2019-09-11 11:22:58.998,395,395,399,3977,3951,3878,4629,33,4629,1,50.03,173012
2019-09-11 11:22:59.108,394,393,393,3969,3944,3870,4632,-34,4632,1,50.01,173013
2019-09-11 11:22:59.253,395,393,392,3976,3961,3905,4627,-37,4627,1,50.01,173014
2019-09-11 11:22:59.378,393,396,390,3987,3966,3923,4632,-14,4632,1,50.02,173015
2019-09-11 11:22:59.503,393,392,392,3980,3955,3898,4689,4,4689,1,49.99,173016
2019-09-11 11:22:59.631,397,391,391,3993,3994,3920,4694,-38,4694,1,50.01,173017
2019-09-11 11:22:59.732,394,395,387,3990,3980,3921,4691,-20,4691,1,50,173018
2019-09-11 11:22:59.832,394,392,387,3997,3998,3924,4703,21,4703,1,49.99,173019
2019-09-11 11:22:59.911,395,393,395,4022,4002,3936,4703,-3,4703,1,50.02,173020
2019-09-11 11:23:00.021,394,391,392,4039,4013,3945,4669,-46,4669,1,50.02,173021
2019-09-11 11:23:00.099,395,391,391,4036,4012,3945,4693,-33,4693,1,50,173022
2019-09-11 11:23:00.208,393,396,391,4029,4007,3942,4735,-11,4735,1,50,173023
2019-09-11 11:23:00.368,398,396,397,4049,4026,3966,4684,-34,4684,1,50.02,173024
2019-09-11 11:23:00.493,394,394,394,4051,4046,3960,4723,-2,4723,1,50.04,173025
2019-09-11 11:23:00.606,392,399,395,4074,4034,3986,4767,-7,4767,1,50.04,173026
2019-09-11 11:23:00.730,392,392,395,4066,4058,3993,4766,-14,4766,1,50.02,173027
2019-09-11 11:23:00.830,395,392,393,4091,4058,4000,4783,-10,4783,1,50.01,173028
2019-09-11 11:23:00.925,393,394,394,4108,4088,4011,4772,-9,4772,1,50,173029
2019-09-11 11:23:01.019,394,395,394,4108,4093,4027,4835,-10,4835,1,50.03,173030
2019-09-11 11:23:01.113,392,392,391,4120,4107,4035,4826,-39,4826,1,50.01,173031
2019-09-11 11:23:01.239,394,390,389,4141,4118,4060,4814,11,4814,1,50.01,173032
2019-09-11 11:23:01.320,394,396,392,4149,4123,4056,4826,-2,4826,1,50.04,173033
2019-09-11 11:23:01.416,392,390,391,4151,4132,4054,4879,-31,4879,1,49.99,173034
2019-09-11 11:23:01.556,393,393,393,4171,4153,4094,4854,-50,4855,1,49.99,173035
2019-09-11 11:23:01.681,397,394,391,4185,4166,4102,4928,-9,4928,1,50.04,173036
2019-09-11 11:23:01.826,397,394,393,4215,4185,4122,4929,-17,4929,1,50,173037
2019-09-11 11:23:01.921,392,393,392,4228,4207,4143,4961,-50,4961,1,50.01,173038
2019-09-11 11:23:02.014,394,397,390,4228,4215,4148,4924,-35,4924,1,50.01,173039
2019-09-11 11:23:02.172,395,396,394,4225,4231,4161,4929,-31,4929,1,50.02,173040
2019-09-11 11:23:02.297,392,391,389,4239,4218,4158,4967,-1,4967,1,50,173041
2019-09-11 11:23:02.412,395,398,392,4250,4234,4166,5019,-15,5019,1,50.05,173042
2019-09-11 11:23:02.539,394,395,388,4270,4271,4182,5012,-45,5012,1,50.03,173043
2019-09-11 11:23:02.617,397,395,392,4293,4275,4191,5006,-30,5006,1,50.02,173044
2019-09-11 11:23:02.710,396,397,393,4284,4250,4202,4985,-31,4985,1,50.03,173045
2019-09-11 11:23:02.833,395,392,390,4298,4269,4200,4996,-40,4996,1,50.03,173046
2019-09-11 11:23:02.931,396,393,396,4281,4258,4204,4986,3,4986,1,50.01,173047
2019-09-11 11:23:03.009,394,391,388,4299,4273,4212,5049,-19,5049,1,50.01,173048
2019-09-11 11:23:03.119,392,396,390,4302,4296,4240,5026,-52,5027,1,50.02,173049
2019-09-11 11:23:03.213,396,392,391,4302,4285,4230,5030,-11,5030,1,49.99,173050
2019-09-11 11:23:03.322,397,395,394,4301,4297,4230,5024,-33,5024,1,50.05,173051
2019-09-11 11:23:03.437,392,392,393,4333,4295,4224,5046,-47,5046,1,50.05,173052
2019-09-11 11:23:03.517,397,394,391,4326,4311,4233,5049,6,5049,1,50.02,173053
2019-09-11 11:23:03.625,396,396,395,4296,4314,4231,5036,-19,5036,1,50.03,173054
2019-09-11 11:23:03.719,393,394,391,4324,4314,4236,5043,20,5043,1,50.02,173055
2019-09-11 11:23:03.825,390,396,397,4334,4321,4259,5070,-70,5071,1,50,173056
2019-09-11 11:23:03.925,392,398,397,4350,4327,4266,5048,-28,5048,1,50.02,173057
2019-09-11 11:23:04.020,393,394,390,4336,4328,4249,5058,1,5058,1,50.01,173058
2019-09-11 11:23:04.114,393,393,393,4314,4316,4249,5079,-28,5079,1,50.04,173059
2019-09-11 11:23:04.225,395,394,394,4350,4324,4268,5119,1,5119,1,50.03,173060
2019-09-11 11:23:04.335,392,395,392,4352,4327,4266,5088,-32,5088,1,49.99,173061
2019-09-11 11:23:04.416,394,394,392,4341,4339,4254,5055,-39,5055,1,50.01,173062
2019-09-11 11:23:04.557,395,394,394,4357,4336,4271,5048,-13,5048,1,50.03,173063
2019-09-11 11:23:04.682,394,394,390,4364,4352,4276,5081,-19,5081,1,50.04,173064
2019-09-11 11:23:04.807,397,397,394,4360,4337,4276,5088,-7,5088,1,50,173065
2019-09-11 11:23:04.930,391,399,397,4376,4355,4283,5090,-14,5090,1,50.04,173066
2019-09-11 11:23:05.071,393,396,394,4391,4376,4296,5109,-15,5109,1,50.04,173067
2019-09-11 11:23:05.196,397,393,392,4377,4368,4305,5107,-23,5107,1,49.99,173068
2019-09-11 11:23:05.319,392,396,392,4373,4357,4276,5133,-28,5133,1,50.01,173069
2019-09-11 11:23:05.416,394,391,394,4387,4367,4299,5130,-30,5130,1,50.03,173070
2019-09-11 11:23:05.513,393,395,397,4385,4368,4299,5138,-2,5138,1,50.03,173071
2019-09-11 11:23:05.624,394,396,394,4393,4377,4307,5176,-10,5176,1,50.02,173072
2019-09-11 11:23:05.720,395,398,394,4405,4397,4332,5148,27,5148,1,50.04,173073
2019-09-11 11:23:05.814,395,392,393,4406,4388,4328,5187,0,5187,1,50.02,173074
2019-09-11 11:23:05.924,395,394,396,4426,4406,4354,5186,-24,5186,1,50.01,173075
2019-09-11 11:23:06.021,395,393,397,4435,4423,4343,5211,-18,5211,1,50.02,173076
2019-09-11 11:23:06.099,395,392,392,4431,4408,4348,5166,-51,5166,1,50.01,173077
2019-09-11 11:23:06.177,394,395,395,4448,4417,4341,5224,1,5224,1,50,173078
2019-09-11 11:23:06.270,394,391,391,4431,4417,4351,5195,10,5195,1,50,173079
2019-09-11 11:23:06.366,397,397,390,4439,4424,4344,5195,-16,5195,1,50.02,173080
2019-09-11 11:23:06.482,394,395,392,4440,4420,4354,5194,-29,5194,1,50,173081
2019-09-11 11:23:06.590,394,394,396,4446,4437,4382,5204,-26,5204,1,50.02,173082
2019-09-11 11:23:06.682,394,395,392,4456,4442,4371,5194,1,5194,1,49.99,173083
2019-09-11 11:23:06.792,396,394,395,4461,4437,4373,5223,-17,5223,1,50.03,173084
2019-09-11 11:23:06.888,396,395,392,4453,4437,4376,5212,2,5212,1,50.01,173085
2019-09-11 11:23:06.985,392,399,396,4456,4437,4368,5171,-33,5171,1,50.01,173086
2019-09-11 11:23:07.095,393,395,391,4450,4439,4374,5172,-44,5172,1,50.01,173087
2019-09-11 11:23:07.174,393,393,396,4444,4433,4369,5237,11,5237,1,50.02,173088
2019-09-11 11:23:07.268,393,392,389,4450,4427,4372,5202,-48,5202,1,50.01,173089
2019-09-11 11:23:07.393,393,395,395,4420,4418,4346,5163,-12,5163,1,50.01,173090
2019-09-11 11:23:07.471,391,393,390,4435,4424,4347,5160,-38,5160,1,50.01,173091
2019-09-11 11:23:07.598,396,394,393,4435,4396,4351,5148,-17,5148,1,50.02,173092
2019-09-11 11:23:07.676,393,396,391,4434,4429,4336,5140,-21,5140,1,50.03,173093
2019-09-11 11:23:07.776,393,389,388,4383,4383,4311,5192,17,5192,1,50.01,173094
2019-09-11 11:23:07.891,396,398,393,4391,4373,4316,5135,7,5135,1,50.01,173095
2019-09-11 11:23:07.972,391,399,396,4370,4361,4312,5109,-32,5109,1,50.04,173096
2019-09-11 11:23:08.084,395,394,391,4364,4373,4294,5116,-14,5116,1,50,173097
2019-09-11 11:23:08.209,393,396,394,4374,4337,4282,5058,-45,5059,1,50,173098
2019-09-11 11:23:08.349,394,392,393,4336,4316,4226,5073,-24,5073,1,50.01,173099
2019-09-11 11:23:08.474,392,394,394,4301,4286,4218,5039,-13,5039,1,50.04,173100
2019-09-11 11:23:08.605,393,392,391,4284,4259,4193,5034,3,5034,1,49.99,173101
2019-09-11 11:23:08.736,395,396,393,4279,4253,4183,4962,-42,4962,1,50.04,173102
2019-09-11 11:23:08.814,395,398,393,4250,4230,4182,4965,1,4965,1,50.02,173103
2019-09-11 11:23:08.930,396,394,393,4246,4216,4158,5004,-2,5004,1,50.01,173104
2019-09-11 11:23:09.026,391,396,398,4237,4195,4144,4919,-31,4919,1,50,173105
2019-09-11 11:23:09.126,393,394,390,4228,4193,4130,4923,-24,4923,1,50.03,173106
2019-09-11 11:23:09.219,394,393,390,4201,4168,4103,4935,-13,4935,1,50.03,173107
2019-09-11 11:23:09.315,394,392,392,4180,4155,4087,4888,-4,4888,1,50,173108
2019-09-11 11:23:09.426,394,395,395,4147,4134,4054,4803,-30,4803,1,49.99,173109
2019-09-11 11:23:09.520,393,392,395,4130,4121,4054,4823,-7,4823,1,50.02,173110
2019-09-11 11:23:09.635,391,395,392,4138,4102,4036,4824,-40,4824,1,50.01,173111
2019-09-11 11:23:09.713,395,398,394,4094,4092,4031,4820,20,4820,1,50.01,173112
2019-09-11 11:23:09.809,394,393,391,4093,4083,4020,4794,-39,4794,1,50.02,173113
2019-09-11 11:23:09.945,392,399,395,4112,4083,4026,4765,-55,4766,1,50,173114
2019-09-11 11:23:10.023,391,395,393,4091,4067,4005,4750,-35,4750,1,50.02,173115
2019-09-11 11:23:10.122,390,396,396,4090,4067,4003,4747,-19,4747,1,50.03,173116
2019-09-11 11:23:10.216,398,395,393,4074,4061,3991,4758,-22,4758,1,50.01,173117
2019-09-11 11:23:10.325,394,394,397,4061,4042,3980,4778,-14,4778,1,49.98,173118
2019-09-11 11:23:10.434,395,396,393,4060,4056,3993,4777,-21,4777,1,50.01,173119
2019-09-11 11:23:10.515,395,390,390,4072,4041,3982,4746,-28,4746,1,50.01,173120
2019-09-11 11:23:10.612,391,393,390,4060,4042,3986,4755,-18,4755,1,50.01,173121
2019-09-11 11:23:10.737,397,394,395,4049,4036,3986,4701,-38,4701,1,49.99,173122
2019-09-11 11:23:10.815,394,390,392,4068,4040,3981,4742,-36,4742,1,50,173123
2019-09-11 11:23:10.911,395,394,394,4033,4032,3963,4728,33,4728,1,50.02,173124
2019-09-11 11:23:11.014,394,396,392,4064,4050,3976,4751,-2,4751,1,50.02,173125
2019-09-11 11:23:11.126,393,395,395,4057,4042,3985,4736,16,4736,1,50.02,173126
2019-09-11 11:23:11.225,396,400,395,4041,4014,3939,4716,-3,4716,1,49.99,173127
2019-09-11 11:23:11.318,390,393,391,4025,4020,3960,4683,-34,4683,1,50,173128
2019-09-11 11:23:11.412,393,394,393,4047,4029,3968,4714,-46,4714,1,49.99,173129
2019-09-11 11:23:11.537,392,394,396,4047,4023,3964,4731,-28,4731,1,50,173130
2019-09-11 11:23:11.615,393,395,396,4056,4044,3975,4683,-36,4683,1,50.03,173131
2019-09-11 11:23:11.711,395,394,395,4041,4031,3960,4690,-33,4690,1,50,173132
2019-09-11 11:23:11.821,393,396,396,4030,4019,3948,4694,-7,4694,1,50.01,173133
2019-09-11 11:23:11.914,396,392,394,4044,4019,3956,4758,12,4758,1,49.98,173134
2019-09-11 11:23:12.032,396,390,389,4033,4025,3970,4726,-25,4726,1,50.02,173135
2019-09-11 11:23:12.141,390,390,389,4037,4023,3961,4732,-23,4732,1,49.99,173136
2019-09-11 11:23:12.235,392,393,397,4019,3996,3929,4709,44,4709,1,50.02,173137
2019-09-11 11:23:12.315,395,395,399,4042,4009,3973,4709,-40,4710,1,50,173138
2019-09-11 11:23:12.409,392,397,394,4033,4005,3954,4702,-30,4702,1,50,173139
2019-09-11 11:23:12.521,392,393,394,4020,3999,3931,4721,-8,4721,1,50.01,173140
2019-09-11 11:23:12.618,390,397,392,4023,3981,3935,4679,-45,4680,1,50.04,173141
2019-09-11 11:23:12.758,394,395,397,3996,3993,3918,4664,-10,4664,1,49.99,173142
2019-09-11 11:23:12.883,395,396,395,4001,3983,3921,4656,-15,4656,1,50.02,173143
2019-09-11 11:23:13.008,398,395,394,3977,3956,3901,4649,-43,4649,1,49.97,173144
2019-09-11 11:23:13.124,391,390,389,3982,3954,3893,4616,-50,4616,1,50.04,173145
2019-09-11 11:23:13.249,393,399,395,3977,3935,3879,4612,-13,4612,1,50.05,173146
2019-09-11 11:23:13.374,394,396,392,3955,3939,3871,4589,-34,4589,1,50.03,173147
2019-09-11 11:23:13.501,395,393,392,3919,3911,3859,4598,-1,4598,1,50.01,173148
2019-09-11 11:23:13.612,392,395,394,3925,3919,3848,4600,5,4600,1,50.02,173149
2019-09-11 11:23:13.737,397,397,394,3911,3903,3838,4553,-37,4553,1,50.01,173150
2019-09-11 11:23:13.817,396,391,392,3904,3886,3813,4541,-65,4541,1,49.99,173151
2019-09-11 11:23:13.911,395,397,396,3875,3880,3808,4526,-33,4526,1,50.03,173152
2019-09-11 11:23:14.072,394,392,392,3872,3859,3802,4529,-16,4529,1,50.02,173153
2019-09-11 11:23:14.190,392,393,390,3857,3849,3789,4493,-5,4493,1,50.03,173154
2019-09-11 11:23:14.303,393,395,391,3846,3839,3754,4504,-27,4504,1,50,173155
2019-09-11 11:23:14.429,392,392,390,3854,3819,3767,4451,20,4451,1,50.02,173156
2019-09-11 11:23:14.572,396,395,393,3826,3807,3742,4464,-2,4464,1,50,173157
2019-09-11 11:23:14.681,390,393,390,3814,3809,3747,4447,-40,4447,1,50.01,173158
2019-09-11 11:23:14.806,393,391,389,3829,3791,3732,4446,-10,4446,1,50.01,173159
2019-09-11 11:23:14.930,395,393,392,3810,3796,3729,4479,-10,4479,1,50.02,173160
2019-09-11 11:23:15.008,395,390,392,3818,3801,3740,4431,-30,4431,1,50,173161
2019-09-11 11:23:15.127,395,393,394,3789,3780,3706,4459,13,4459,1,50,173162
2019-09-11 11:23:15.237,391,395,393,3808,3777,3727,4449,-1,4449,1,50.01,173163
2019-09-11 11:23:15.315,391,392,391,3806,3783,3724,4462,-35,4462,1,50.01,173164
2019-09-11 11:23:15.424,395,392,390,3801,3771,3722,4403,-13,4403,1,49.99,173165
2019-09-11 11:23:15.504,393,391,389,3788,3759,3717,4430,-18,4430,1,50,173166
2019-09-11 11:23:15.601,393,393,390,3780,3760,3691,4414,-36,4414,1,49.99,173167
2019-09-11 11:23:15.741,394,394,394,3799,3758,3693,4429,7,4429,1,49.99,173168
2019-09-11 11:23:15.819,396,394,391,3788,3771,3704,4417,-11,4417,1,50,173169
2019-09-11 11:23:15.913,396,390,389,3774,3767,3704,4437,-57,4437,1,49.99,173170
2019-09-11 11:23:16.069,394,394,392,3786,3761,3714,4401,-37,4401,1,50,173171
2019-09-11 11:23:16.196,395,395,391,3770,3751,3690,4392,-1,4392,1,49.99,173172
2019-09-11 11:23:16.316,393,398,397,3786,3759,3689,4403,4,4403,1,49.98,173173
2019-09-11 11:23:16.463,394,393,393,3776,3751,3683,4381,-20,4381,1,49.98,173174
2019-09-11 11:23:16.573,392,393,389,3764,3758,3693,4397,-9,4397,1,50,173175
2019-09-11 11:23:16.701,394,393,392,3793,3758,3720,4429,-33,4429,1,49.99,173176
2019-09-11 11:23:16.826,393,396,390,3769,3744,3669,4419,-19,4419,1,50,173177
2019-09-11 11:23:16.937,391,395,396,3768,3745,3691,4411,-52,4412,1,50.02,173178
2019-09-11 11:23:17.015,394,394,395,3761,3755,3691,4388,-58,4388,1,50,173179
2019-09-11 11:23:17.138,392,393,391,3756,3757,3700,4393,-6,4393,1,50.02,173180
2019-09-11 11:23:17.219,396,397,395,3741,3730,3656,4403,-33,4403,1,50,173181
2019-09-11 11:23:17.313,395,395,393,3764,3731,3682,4337,-20,4337,1,49.97,173182
2019-09-11 11:23:17.438,395,398,396,3759,3731,3682,4362,-49,4362,1,49.98,173183
2019-09-11 11:23:17.516,392,393,392,3749,3719,3649,4378,-12,4378,1,50.01,173184
2019-09-11 11:23:17.627,395,393,395,3723,3708,3648,4364,-26,4364,1,50,173185
2019-09-11 11:23:17.709,392,393,396,3745,3711,3642,4367,-52,4368,1,49.99,173186
2019-09-11 11:23:17.803,395,392,387,3722,3710,3640,4340,-11,4340,1,50,173187
2019-09-11 11:23:17.930,393,393,389,3733,3700,3647,4334,5,4334,1,50.03,173188
2019-09-11 11:23:18.008,393,394,390,3716,3689,3636,4349,-49,4349,1,50.03,173189
2019-09-11 11:23:18.123,393,392,393,3695,3686,3621,4351,0,4351,1,49.97,173190
2019-09-11 11:23:18.266,398,397,394,3690,3670,3615,4345,-23,4346,1,50,173191
2019-09-11 11:23:18.390,395,395,391,3680,3667,3599,4288,-10,4288,1,49.98,173192
2019-09-11 11:23:18.516,392,390,392,3674,3657,3593,4274,-31,4274,1,50,173193
2019-09-11 11:23:18.627,393,393,392,3677,3653,3586,4273,-52,4273,1,50.01,173194
2019-09-11 11:23:18.723,394,393,393,3663,3671,3592,4262,-34,4262,1,50,173195
2019-09-11 11:23:18.817,395,394,391,3662,3647,3579,4260,-12,4260,1,50.02,173196
2019-09-11 11:23:18.926,391,392,391,3660,3629,3575,4272,-19,4272,1,50.01,173197
2019-09-11 11:23:19.020,392,392,389,3640,3613,3573,4290,5,4290,1,50.01,173198
2019-09-11 11:23:19.113,395,392,390,3637,3626,3567,4223,-50,4223,1,49.99,173199
2019-09-11 11:23:19.221,396,393,390,3652,3606,3552,4211,7,4211,1,49.98,173200
2019-09-11 11:23:19.317,396,396,395,3640,3617,3562,4240,-27,4240,1,50,173201
2019-09-11 11:23:19.426,392,391,389,3632,3613,3529,4197,-26,4197,1,50,173202
2019-09-11 11:23:19.535,396,399,394,3626,3623,3543,4239,-5,4239,1,50.01,173203
2019-09-11 11:23:19.615,393,396,393,3634,3622,3555,4272,4,4272,1,50,173204
2019-09-11 11:23:19.709,395,396,395,3619,3602,3535,4263,-10,4263,1,50,173205
2019-09-11 11:23:19.809,393,394,396,3612,3611,3550,4215,-24,4215,1,49.98,173206
2019-09-11 11:23:19.902,393,393,393,3633,3612,3549,4238,-25,4238,1,49.99,173207
2019-09-11 11:23:20.027,392,395,393,3627,3623,3552,4251,1,4251,1,49.97,173208
2019-09-11 11:23:20.121,389,391,391,3628,3612,3558,4238,-40,4238,1,49.99,173209
2019-09-11 11:23:20.230,392,394,394,3621,3602,3537,4227,-8,4227,1,50,173210
2019-09-11 11:23:20.313,395,395,393,3640,3609,3546,4224,-8,4224,1,49.99,173211
2019-09-11 11:23:20.426,397,397,395,3643,3616,3555,4268,-4,4268,1,49.99,173212
2019-09-11 11:23:20.537,391,394,393,3636,3614,3559,4239,-29,4239,1,49.99,173213
2019-09-11 11:23:20.615,394,397,392,3622,3601,3540,4266,-40,4266,1,49.98,173214
2019-09-11 11:23:20.709,393,394,394,3614,3616,3549,4247,-9,4247,1,49.98,173215
2019-09-11 11:23:20.806,393,390,392,3632,3620,3557,4236,-2,4236,1,49.97,173216
2019-09-11 11:23:20.916,394,394,393,3634,3611,3557,4227,-16,4227,1,49.99,173217
2019-09-11 11:23:21.025,392,393,396,3626,3622,3543,4252,2,4252,1,50,173218
2019-09-11 11:23:21.119,394,393,393,3653,3618,3562,4229,-45,4229,1,49.98,173219
2019-09-11 11:23:21.238,396,393,392,3648,3633,3579,4236,-79,4237,1,50,173220
2019-09-11 11:23:21.325,397,396,396,3633,3626,3542,4268,-17,4268,1,50,173221
2019-09-11 11:23:21.415,397,396,394,3649,3624,3558,4248,-21,4248,1,50,173222
2019-09-11 11:23:21.509,393,396,395,3649,3633,3563,4258,-45,4258,1,50,173223
